sheet,blend_key,blend_id,target_grade,seq,ratio,batch_id,weight,bloom,viscosity,t450,t620,moisture,so2,lot_no,sheet_ord,blend_month,blend_day,line,lot_ym,batch_yy,lot_year,lot_month
803,803#803@r0c0,803,220,16,0.07923318891328862,C02A251522A1,801.0,228.3,4.91,84.2,96.4,,,25070238,98,8,3,A线,2507,25,2025,7
803,803#803@r0c0,803,220,17,0.05100203770748017,C02A251551C1,515.6,241.4,4.17,85.6,96.7,,,25070273,98,8,3,A线,2507,25,2025,7
803,803#803@r0c0,803,220,18,0.01707321898431163,C02A251581D1,172.6,236.4,4.91,84.8,96.1,,,25070316,98,8,3,A线,2507,25,2025,7
803,803#803@r0c0,803,220,19,0.04623419787524482,C02A251501D1,467.4,251.2,4.55,88.2,97.5,,,25070209,98,8,3,A线,2507,25,2025,7
803,803#803@r0c0,803,220,20,0.049300650879379584,C02A251392A1,498.4,224.1,5.11,83.0,95.2,,,25070053,98,8,3,A线,2507,25,2025,7
804,804#804@r0c0,804,140,1,0.0650664550684388,C02A251583A1,656.0,163.3,4.38,76.8,93.5,,,25070319,99,8,4,A线,2507,25,2025,7
804,804#804@r0c0,804,140,2,0.04876016663360445,C02A251593A1,491.6,139.2,3.55,79.9,95.1,,,25070335,99,8,4,A线,2507,25,2025,7
804,804#804@r0c0,804,140,3,0.04001190240031739,C02A250724B2,403.4,120.9,3.15,81.0,96.6,,,25040103,99,8,4,A线,2504,25,2025,4
804,804#804@r0c0,804,140,4,0.04554651854790716,C02A250621E1,459.2,253.7,4.97,91.3,98.9,,,25030391,99,8,4,A线,2503,25,2025,3
804,804#804@r0c0,804,140,5,0.01247768299940488,C02A250872C3,125.8,197.4,5.66,76.9,92.8,,,25040383,99,8,4,A线,2504,25,2025,4
804,804#804@r0c0,804,140,6,0.07994445546518548,C02A250734B2,806.0,108.5,2.83,79.4,96.0,,,25040121,99,8,4,A线,2504,25,2025,4
804,804#804@r0c0,804,140,7,0.05310454274945447,C02A250872C1,535.4,201.1,6.03,76.6,92.4,,,25040381,99,8,4,A线,2504,25,2025,4
804,804#804@r0c0,804,140,8,0.08345566355881769,C02A251564A1,841.4,109.2,3.06,81.9,97.1,,,25070294,99,8,4,A线,2507,25,2025,7
804,804#804@r0c0,804,140,9,0.08367387423130332,C02A251574A1,843.6,110.6,3.24,81.6,96.9,,,25070306,99,8,4,A线,2507,25,2025,7
804,804#804@r0c0,804,140,10,0.04495139853203729,C02A251431C1,453.2,283.0,4.03,88.3,97.6,,,25070114,99,8,4,A线,2507,25,2025,7
804,804#804@r0c0,804,140,11,0.07629438603451696,C02A251574A2,769.2,111.4,3.28,81.5,96.7,,,25070307,99,8,4,A线,2507,25,2025,7
804,804#804@r0c0,804,140,12,0.05139853203729419,C02A250282C1,518.2,197.3,5.76,63.3,86.7,,,25020166,99,8,4,A线,2502,25,2025,2
804,804#804@r0c0,804,140,13,0.051140646697083916,C02A251564A2,515.6,102.7,2.99,81.8,97.0,,,25070295,99,8,4,A线,2507,25,2025,7
804,804#804@r0c0,804,140,14,0.048264233287046224,C02A251624B3,486.6,103.4,2.96,79.3,96.0,,,25080028,99,8,4,A线,2508,25,2025,8
804,804#804@r0c0,804,140,15,0.038881174370164646,C02A251582B1,392.0,218.3,5.6,75.2,92.1,,,25070318,99,8,4,A线,2507,25,2025,7
804,804#804@r0c0,804,140,16,0.03148184883951596,C02A250724C1,317.4,118.1,3.12,81.1,96.6,,,25040104,99,8,4,A线,2504,25,2025,4
804,804#804@r0c0,804,140,17,0.051497718706605834,C02A250324A1,519.2,139.2,3.7,58.6,85.7,,,25020282,99,8,4,A线,2502,25,2025,2
804,804#804@r0c0,804,140,18,0.04719301725848046,C02A251591C1,475.8,235.3,4.29,85.5,97.0,,,25070329,99,8,4,A线,2507,25,2025,7
804,804#804@r0c0,804,140,19,0.04685578258282087,C02A250981D2,472.4,236.4,4.38,91.4,98.9,,,25050034,99,8,4,A线,2505,25,2025,5
805,805#805@r0c0,805,180,1,0.09807430460999805,C02A250992B1,504.2,199.1,5.55,83.6,96.4,,,25050060,100,8,5,A线,2505,25,2025,5
805,805#805@r0c0,805,180,2,0.1149192764053686,C02A251523A1,590.8,192.5,5.13,79.5,94.4,,,25070240,100,8,5,A线,2507,25,2025,7
805,805#805@r0c0,805,180,3,0.14055631200155613,C02A251531D1,722.6,192.2,4.03,80.6,94.1,,,25070249,100,8,5,A线,2507,25,2025,7
805,805#805@r0c0,805,180,4,0.09550671075666213,C02A251562A2,491.0,196.8,4.49,79.2,94.0,,,25070290,100,8,5,A线,2507,25,2025,7
805,805#805@r0c0,805,180,5,0.13958373857226222,C02A251483B1,717.6,182.6,4.43,80.5,95.0,,,25070182,100,8,5,A线,2507,25,2025,7
805,805#805@r0c0,805,180,6,0.15810153666601828,C02A251572B1,812.8,215.2,4.66,83.9,95.8,,,25070303,100,8,5,A线,2507,25,2025,7
805,805#805@r0c0,805,180,7,0.07111456914997083,C02A250841C3,365.6,212.4,4.41,87.6,97.5,,,25040319,100,8,5,A线,2504,25,2025,4
805,805#805@r0c0,805,180,8,0.08348570317058937,C02A250822C3,429.2,184.4,4.55,78.2,93.3,,,25040286,100,8,5,A线,2504,25,2025,4
805,805#805@r0c0,805,180,9,0.0986578486675744,C02A250741D3,507.2,205.9,4.26,90.8,99.3,,,25040128,100,8,5,A线,2504,25,2025,4
806,806#806@r0c0,806,240,1,0.03833626733566009,20250103,125.0,236.0,4.99,87.4,95.9,,,,101,8,6,其他,,,,
806,806#806@r0c0,806,240,2,0.06133802773705614,254001-2,200.0,258.7,4.96,86.2,96.4,,,24120249,101,8,6,其他,2412,,2024,12
806,806#806@r0c0,806,240,3,0.025909182916132516,20250413,84.48,245.4,4.38,91.2,98.7,,,25020291,101,8,6,其他,2502,,2025,2
806,806#806@r0c0,806,240,4,0.017634682974403643,20250416,57.5,210.8,4.74,86.2,96.8,,,25030276,101,8,6,其他,2503,,2025,3
806,806#806@r0c0,806,240,5,0.010439732320846955,20250321,34.04,165.6,3.72,81.7,96.5,,,25040529,101,8,6,其他,2504,,2025,4
806,806#806@r0c0,806,240,6,0.010734154853984825,20250612,35.0,213.3,4.94,83.2,95.7,,,24120328,101,8,6,其他,2412,,2024,12
806,806#806@r0c0,806,240,7,0.01734026044126577,20250409,56.54,213.3,4.94,84.5,96.7,,,24120329,101,8,6,其他,2412,,2024,12
806,806#806@r0c0,806,240,8,0.011813704142157015,20250309,38.52,102.4,2.79,65.9,88.6,,,24120327,101,8,6,其他,2412,,2024,12
806,806#806@r0c0,806,240,9,0.00952579570756482,20250614,31.06,229.4,4.93,85.5,96.4,,,24120506,101,8,6,其他,2412,,2024,12
806,806#806@r0c0,806,240,10,0.011813704142157015,20250310,38.52,110.0,2.83,68.4,90.2,,,24120507,101,8,6,其他,2412,,2024,12
806,806#806@r0c0,806,240,11,0.03455171102428373,20205316,112.66,224.0,5.02,83.9,95.9,,,25070115,101,8,6,其他,2507,,2025,7
806,806#806@r0c0,806,240,12,0.007667253467132018,20250307,25.0,169.6,3.81,78.6,94.3,,,24120305,101,8,6,其他,2412,,2024,12
806,806#806@r0c0,806,240,13,0.00683919009268176,20250312,22.3,144.6,3.66,76.8,93.5,,,25010012,101,8,6,其他,2501,,2025,1
806,806#806@r0c0,806,240,14,0.02146830970796965,20250702,70.0,150.0,3.66,77.7,94.1,,,25030298,101,8,6,其他,2503,,2025,3
806,806#806@r0c0,806,240,15,0.0406364433757997,20250604,132.5,245.0,4.91,80.5,93.7,,,24120505,101,8,6,其他,2412,,2024,12
806,806#806@r0c0,806,240,16,0.07861695015058486,20250608,256.34,187.8,4.13,81.4,94.9,,,24120155,101,8,6,其他,2412,,2024,12
806,806#806@r0c0,806,240,17,0.021198422385926605,20250710,69.12,245.1,4.9,81.1,94.2,,,,101,8,6,其他,,,,
806,806#806@r0c0,806,240,18,0.005679901368451399,20250711,18.52,168.6,3.84,78.4,93.9,,,,101,8,6,其他,,,,
806,806#806@r0c0,806,240,19,0.039796112395802025,20250713,129.76,131.2,3.46,76.2,94.6,,,,101,8,6,其他,,,,
806,806#806@r0c0,806,240,20,0.038642957474345374,20250715,126.0,208.4,4.89,82.9,96.0,,,,101,8,6,其他,,,,
806,806#806@r0c0,806,240,21,0.004698492924658501,20250716,15.32,148.2,3.78,77.4,94.0,,,,101,8,6,其他,,,,
806,806#806@r0c0,806,240,22,0.04207788702762051,20250718,137.2,150.1,3.8,79.3,95.2,,,,101,8,6,其他,,,,
806,806#806@r0c0,806,240,23,0.033030527936404736,20250719,107.7,170.6,3.97,79.9,95.3,,,,101,8,6,其他,,,,
806,806#806@r0c0,806,240,24,0.04416337997068043,20250720,144.0,149.1,3.78,80.5,95.7,,,,101,8,6,其他,,,,
806,806#806@r0c0,806,240,25,0.03676601382559145,20250721,119.88,150.6,3.81,78.7,95.1,,,,101,8,6,其他,,,,
806,806#806@r0c0,806,240,26,0.03958756310149604,20250723,129.08,150.0,3.81,79.6,95.2,,,,101,8,6,其他,,,,
806,806#806@r0c0,806,240,27,0.03772288705828953,20250724,123.0,194.4,4.89,81.0,95.0,,,,101,8,6,其他,,,,
806,806#806@r0c0,806,240,28,0.004845704191227436,20250725,15.8,213.9,4.82,82.6,95.4,,,,101,8,6,其他,,,,
806,806#806@r0c0,806,240,29,0.046445154602498914,20250613,151.44,249.8,4.84,86.8,96.7,,,,101,8,6,其他,,,,
806,806#806@r0c0,806,240,30,0.023001760401396055,20250615,75.0,210.3,4.97,84.8,96.7,,,,101,8,6,其他,,,,
806,806#806@r0c0,806,240,31,0.03263183075611387,20250616,106.4,169.8,3.97,79.3,94.4,,,,101,8,6,其他,,,,
806,806#806@r0c0,806,240,32,0.007667253467132018,20250409,25.0,213.3,4.94,84.5,96.7,,,,101,8,6,其他,,,,
806,806#806@r0c0,806,240,33,0.07294318258490717,20250606,237.84,226.2,4.94,83.3,95.9,,,,101,8,6,其他,,,,
806,806#806@r0c0,806,240,34,0.004226190111083168,20250604,13.78,245.0,4.91,80.5,93.7,,,,101,8,6,其他,,,,
806,806#806@r0c0,806,240,35,0.022511056179499608,20250703,73.4,165.7,3.84,77.9,94.1,,,,101,8,6,其他,,,,
806,806#806@r0c0,806,240,36,0.03395673215523428,20250704,110.72,213.0,4.94,83.9,96.0,,,,101,8,6,其他,,,,
806,806#806@r0c0,806,240,37,0.0037416196919604246,20250706,12.2,169.8,4.01,78.9,94.4,,,,101,8,6,其他,,,,
806,806#806@r0c9,806,240,1,0.32350565828820654,,3260.62,196.625528274,4.39757954,81.82617907,95.357829493,,,,101,8,6,无批号(计划/虚拟行),,,,
806,806#806@r0c9,806,240,2,0.04909207442787096,C02A241801B2,494.8,290.4,5.16,88.2,97.4,,,24120249,101,8,6,A线,2412,24,2024,12
806,806#806@r0c9,806,240,3,0.04859599445184155,C02A250331B2,489.8,293.5,5.16,88.6,97.2,,,25020291,101,8,6,A线,2502,25,2025,2
806,806#806@r0c9,806,240,4,0.07705114187688883,C02A250561B1,776.6,290.5,4.82,89.8,97.7,,,25030276,101,8,6,A线,2503,25,2025,3
806,806#806@r0c9,806,240,5,0.020517867808576628,C02A250951A1,206.8,292.5,4.66,89.9,97.6,,,25040529,101,8,6,A线,2504,25,2025,4
806,806#806@r0c9,806,240,6,0.049965175185682734,C02A241831B1,503.6,286.6,5.0,87.2,96.6,,,24120328,101,8,6,A线,2412,24,2024,12
806,806#806@r0c9,806,240,7,0.049131760825953316,C02A241831B2,495.2,287.9,5.0,87.4,96.9,,,24120329,101,8,6,A线,2412,24,2024,12
806,806#806@r0c9,806,240,8,0.018474018307335433,C02A241831A1,186.2,288.1,5.05,87.5,97.1,,,24120327,101,8,6,A线,2412,24,2024,12
806,806#806@r0c9,806,240,9,0.028276558633676684,C02A241901B2,285.0,286.7,5.35,86.3,96.5,,,24120506,101,8,6,A线,2412,24,2024,12
806,806#806@r0c9,806,240,10,0.048655524048965074,C02A241901C1,490.4,288.4,5.44,87.1,97.2,,,24120507,101,8,6,A线,2412,24,2024,12
806,806#806@r0c9,806,240,11,0.045421082605253287,C02A251431C2,457.8,276.2,4.15,86.7,96.7,,,25070115,101,8,6,A线,2507,25,2025,7
806,806#806@r0c9,806,240,12,0.05030250956938274,C02A241821C1,507.0,275.5,5.19,87.3,97.5,,,24120305,101,8,6,A线,2412,24,2024,12
806,806#806@r0c9,806,240,13,0.05079858954541215,C02A250011B1,512.0,273.1,5.68,87.3,97.3,,,25010012,101,8,6,A线,2501,25,2025,1
806,806#806@r0c9,806,240,14,0.04817928727197684,C02A250571D2,485.6,263.0,5.13,87.9,97.1,,,25030298,101,8,6,A线,2503,25,2025,3
806,806#806@r0c9,806,240,15,0.04389315627908268,C02A241901B1,442.4,297.2,5.49,86.8,96.9,,,24120505,101,8,6,A线,2412,24,2024,12
806,806#806@r0c9,806,240,16,0.04813960087389448,C02A241751B3,485.2,299.9,5.44,90.7,98.4,,,24120155,101,8,6,A线,2412,24,2024,12
807,807#807@r0c0,807,220,1,0.05120165115402171,C02A250321F2,516.0,246.5,5.66,83.6,95.7,,,25020271,102,8,7,A线,2502,25,2025,2
807,807#807@r0c0,807,220,2,0.025243604755006057,C02A250362C2,254.4,216.3,5.11,79.8,94.5,,,25020392,102,8,7,A线,2502,25,2025,2
807,807#807@r0c0,807,220,3,0.05372204250927782,C02A250383A1,541.4,243.1,5.71,86.6,97.2,,,25020455,102,8,7,A线,2502,25,2025,2
807,807#807@r0c0,807,220,4,0.050665819921014515,C02A250412A1,510.6,249.6,5.24,90.1,98.4,,,25030032,102,8,7,A线,2503,25,2025,3
807,807#807@r0c0,807,220,5,0.044374764333485486,C02A250861C1,447.2,241.3,4.06,88.9,98.0,,,25040353,102,8,7,A线,2504,25,2025,4
807,807#807@r0c0,807,220,6,0.04973307666355752,C02A250941C2,501.2,246.0,4.72,90.1,97.9,,,25040516,102,8,7,A线,2504,25,2025,4
807,807#807@r0c0,807,220,7,0.07581019666990813,C02A251111E1,764.0,232.9,5.0,88.4,97.8,,,25050246,102,8,7,A线,2505,25,2025,5
807,807#807@r0c0,807,220,8,0.01670999622933577,C02A251261D4,168.4,236.2,5.19,86.0,96.4,,,25060212,102,8,7,A线,2506,25,2025,6
807,807#807@r0c0,807,220,9,0.03869892238385362,C02A251261D3,390.0,236.0,5.11,86.4,96.7,,,25060211,102,8,7,A线,2506,25,2025,6
807,807#807@r0c0,807,220,10,0.06995574430927386,C02A251382A2,705.0,230.4,5.0,80.2,93.9,,,25070040,102,8,7,A线,2507,25,2025,7
807,807#807@r0c0,807,220,11,0.07660402071880767,C02A251492A1,772.0,228.7,4.89,83.6,95.7,,,25070194,102,8,7,A线,2507,25,2025,7
807,807#807@r0c0,807,220,12,0.041953600984341824,C02A251502B1,422.8,232.2,5.63,74.4,91.7,,,25070212,102,8,7,A线,2507,25,2025,7
807,807#807@r0c0,807,220,13,0.0745797693941138,C02A251531C1,751.6,240.9,3.99,89.9,98.5,,,25070247,102,8,7,A线,2507,25,2025,7
807,807#807@r0c0,807,220,14,0.02310027982297724,C02A251602A1,232.8,244.5,4.8,80.0,94.5,,,25070348,102,8,7,A线,2507,25,2025,7
807,807#807@r0c0,807,220,15,0.0722379884498601,C02A251602B1,728.0,230.3,5.11,77.1,93.2,,,25070349,102,8,7,A线,2507,25,2025,7
807,807#807@r0c0,807,220,16,0.028498283355494255,C02A251602B2,287.2,229.1,5.02,76.9,93.1,,,25070350,102,8,7,A线,2507,25,2025,7
807,807#807@r0c0,807,220,17,0.07473853420389372,C02A251611D2,753.2,248.1,4.82,85.6,96.8,,,25080007,102,8,7,A线,2508,25,2025,8
807,807#807@r0c0,807,220,18,0.07995792732540832,C02A251622A1,805.8,232.1,4.91,81.6,95.5,,,25080020,102,8,7,A线,2508,25,2025,8
807,807#807@r0c0,807,220,19,0.028915040981166526,C02A251622A2,291.4,225.7,5.11,79.6,94.5,,,25080021,102,8,7,A线,2508,25,2025,8
807,807#807@r0c0,807,220,20,0.02329873583520213,C02A251622B1,234.8,204.0,4.86,77.5,93.8,,,25080022,102,8,7,A线,2508,25,2025,8
808,808#808@r0c0,808,220,1,0.019331784186991073,C02A250122B2,198.0,228.2,6.11,74.3,91.2,,,25010329,103,8,8,A线,2501,25,2025,1
808,808#808@r0c0,808,220,2,0.03243443791372947,C02A250362B1,332.2,246.5,5.92,85.9,97.0,,,25020390,103,8,8,A线,2502,25,2025,2
808,808#808@r0c0,808,220,3,0.05256683134482825,C02A250383A2,538.4,238.2,5.63,85.3,96.4,,,25020456,103,8,8,A线,2502,25,2025,2
808,808#808@r0c0,808,220,4,0.051668586827048876,C02A250392B1,529.2,240.7,5.81,84.5,95.4,,,25020471,103,8,8,A线,2502,25,2025,2
808,808#808@r0c0,808,220,5,0.07642889223018491,C02A250541D1,782.8,249.5,4.15,88.4,98.4,,,25030243,103,8,8,A线,2503,25,2025,3
808,808#808@r0c0,808,220,6,0.049481556696803417,C02A250631C3,506.8,239.7,4.49,90.2,98.9,,,25030410,103,8,8,A线,2503,25,2025,3
808,808#808@r0c0,808,220,7,0.049911151900958774,C02A250701D1,511.2,243.5,4.69,91.4,99.1,,,25040055,103,8,8,A线,2504,25,2025,4
808,808#808@r0c0,808,220,8,0.048329460467477686,C02A250822A2,495.0,222.6,5.02,84.7,96.3,,,25040282,103,8,8,A线,2504,25,2025,4
808,808#808@r0c0,808,220,9,0.03688660639315772,C02A250862B1,377.8,215.8,4.43,80.9,94.5,,,25040359,103,8,8,A线,2504,25,2025,4
808,808#808@r0c0,808,220,10,0.032336802640057796,C02A251271F1,331.2,238.6,5.24,85.3,96.6,,,25060232,103,8,8,A线,2506,25,2025,6
808,808#808@r0c0,808,220,11,0.07734666380269864,C02A251283A1,792.2,230.7,5.41,76.1,92.9,,,25060247,103,8,8,A线,2506,25,2025,6
808,808#808@r0c0,808,220,12,0.07765909667844798,C02A251371C2,795.4,247.7,4.17,88.5,97.6,,,25070026,103,8,8,A线,2507,25,2025,7
808,808#808@r0c0,808,220,13,0.0293882173751733,C02A251502B2,301.0,233.7,5.6,74.5,91.8,,,25070213,103,8,8,A线,2507,25,2025,7
808,808#808@r0c0,808,220,14,0.07547206654820253,C02A251571B2,773.0,246.1,4.26,89.6,98.0,,,25070300,103,8,8,A线,2507,25,2025,7
808,808#808@r0c0,808,220,15,0.07490578196090683,C02A251612A1,767.2,231.2,5.41,78.7,93.7,,,25080008,103,8,8,A线,2508,25,2025,8
808,808#808@r0c0,808,220,16,0.02833375641951924,C02A251612A2,290.2,222.6,5.52,76.3,92.8,,,25080009,103,8,8,A线,2508,25,2025,8
808,808#808@r0c0,808,220,17,0.07221104840756869,C02A251632A1,739.6,214.2,4.77,83.2,96.1,,,25080035,103,8,8,A线,2508,25,2025,8
808,808#808@r0c0,808,220,18,0.052664466618499925,C02A251641C2,539.4,242.9,4.17,88.4,97.7,,,25080050,103,8,8,A线,2508,25,2025,8
808,808#808@r0c0,808,220,19,0.06264279158774481,C02A250442A1,641.6,235.0,5.81,87.2,97.3,,,25030083,103,8,8,A线,2503,25,2025,3
809,809#809@r0c0,809,200,1,0.06288481080757966,C02A251632A2,631.2,216.7,4.8,83.1,95.8,,,25080036,104,8,9,A线,2508,25,2025,8
809,809#809@r0c0,809,200,2,0.07852631159463606,C02A251642A1,788.2,216.1,4.8,84.3,96.2,,,25080051,104,8,9,A线,2508,25,2025,8
809,809#809@r0c0,809,200,3,0.04792077629665053,C02A251643A1,481.0,184.6,5.02,77.4,93.2,,,25080053,104,8,9,A线,2508,25,2025,8
809,809#809@r0c0,809,200,4,0.046864725925040346,C02A251643A2,470.4,186.7,5.05,77.2,93.0,,,25080054,104,8,9,A线,2508,25,2025,8
809,809#809@r0c0,809,200,5,0.04433419012891785,C02A251581C2,445.0,256.1,4.52,88.1,97.6,,,25070314,104,8,9,A线,2507,25,2025,7
809,809#809@r0c0,809,200,6,0.036583178910873336,C02A251202A2,367.2,231.6,5.6,83.6,95.1,,,25060112,104,8,9,A线,2506,25,2025,6
809,809#809@r0c0,809,200,7,0.07366449478948732,C02A251611D1,739.4,253.4,4.72,86.5,97.0,,,25080006,104,8,9,A线,2508,25,2025,8
809,809#809@r0c0,809,200,8,0.07912407595592486,C02A251513A1,794.2,189.0,5.19,72.3,92.3,,,25070227,104,8,9,A线,2507,25,2025,7
809,809#809@r0c0,809,200,9,0.06206786618048499,C02A251623A1,623.0,174.7,4.61,71.8,91.4,,,25080023,104,8,9,A线,2508,25,2025,8
809,809#809@r0c0,809,200,10,0.045689122681172416,C02A250801E1,458.6,242.4,4.63,90.4,98.4,,,25040244,104,8,9,A线,2504,25,2025,4
809,809#809@r0c0,809,200,11,0.07260844441787714,C02A251543A1,728.8,187.8,4.75,80.6,93.9,,,25070264,104,8,9,A线,2507,25,2025,7
809,809#809@r0c0,809,200,12,0.07844660967979755,C02A251372A1,787.4,227.6,5.33,78.9,93.4,,,25070028,104,8,9,A线,2507,25,2025,7
809,809#809@r0c0,809,200,13,0.04654591826568633,C02A251572A1,467.2,216.9,4.66,83.4,95.6,,,25070302,104,8,9,A线,2507,25,2025,7
809,809#809@r0c0,809,200,14,0.04485225257536812,C02A251201E1,450.2,256.8,5.27,86.9,96.6,,,25060110,104,8,9,A线,2506,25,2025,6
809,809#809@r0c0,809,200,15,0.0469045768824596,C02A251022B1,470.8,206.8,5.84,80.4,94.4,,,25050123,104,8,9,A线,2505,25,2025,5
809,809#809@r0c0,809,200,16,0.043019108534082535,C02A251282A2,431.8,250.4,4.89,83.3,95.7,,,25060246,104,8,9,A线,2506,25,2025,6
809,809#809@r0c0,809,200,17,0.03672265726184072,C02A251241E1,368.6,229.8,4.57,89.6,98.6,,,25060178,104,8,9,A线,2506,25,2025,6
809,809#809@r0c0,809,200,18,0.05324087911212067,C02A251022A1,534.4,206.8,5.33,84.5,96.4,,,25050120,104,8,9,A线,2505,25,2025,5
811,811#811@r0c0,811,180,1,0.04823459222967476,24LMB0703A2,533.6,211.3,5.68,78.2,92.7,,,24050079,105,8,11,LMB(外购/旧料),2405,,2024,5
811,811#811@r0c0,811,180,2,0.044202990255455314,C02A250242C1,489.0,186.5,4.43,75.9,93.4,,,25020049,105,8,11,A线,2502,25,2025,2
811,811#811@r0c0,811,180,3,0.0465713304286515,C02A250292A2,515.2,217.8,5.27,87.3,97.8,,,25020190,105,8,11,A线,2502,25,2025,2
811,811#811@r0c0,811,180,4,0.04400412199663732,C02A250362C1,486.8,216.8,5.22,80.0,93.9,,,25020391,105,8,11,A线,2502,25,2025,2
811,811#811@r0c0,811,180,5,0.0456854627302804,C02A250672A1,505.4,207.1,4.55,88.6,98.6,,,25040002,105,8,11,A线,2504,25,2025,4
811,811#811@r0c0,811,180,6,0.04008099361813678,C02A250721D3,443.4,205.9,4.72,89.5,98.7,,,25040093,105,8,11,A线,2504,25,2025,4
811,811#811@r0c0,811,180,7,0.04532388407788404,C02A250732A1,501.4,220.0,4.46,90.6,98.4,,,25040110,105,8,11,A线,2504,25,2025,4
811,811#811@r0c0,811,180,8,0.04474535823404986,C02A250782B1,495.0,219.6,4.57,85.7,96.8,,,25040206,105,8,11,A线,2504,25,2025,4
811,811#811@r0c0,811,180,9,0.06557228861208034,C02A250842C1,725.4,196.3,5.08,77.6,93.2,,,25040325,105,8,11,A线,2504,25,2025,4
811,811#811@r0c0,811,180,10,0.04481767396452913,C02A250872A1,495.8,209.6,5.02,86.3,97.0,,,25040377,105,8,11,A线,2504,25,2025,4
811,811#811@r0c0,811,180,11,0.04501654222334713,C02A251012A1,498.0,214.8,4.49,87.8,97.8,,,25050098,105,8,11,A线,2505,25,2025,5
811,811#811@r0c0,811,180,12,0.03055339612749263,C02A251021D1,338.0,208.1,4.8,86.9,97.8,,,25050118,105,8,11,A线,2505,25,2025,5
811,811#811@r0c0,811,180,13,0.06282429085386798,C02A251603A1,695.0,194.1,4.97,67.6,88.5,,,25070351,105,8,11,A线,2507,25,2025,7
811,811#811@r0c0,811,180,14,0.07195415182687614,C02A251662A1,796.0,208.1,5.19,77.1,92.8,,,25080086,105,8,11,A线,2508,25,2025,8
811,811#811@r0c0,811,180,15,0.043118254298266226,C02A251662A2,477.0,201.2,5.08,77.5,93.3,,,25080087,105,8,11,A线,2508,25,2025,8
811,811#811@r0c0,811,180,16,0.06638584057997216,C02A251683A1,734.4,199.7,4.94,73.9,90.8,,,25080117,105,8,11,A线,2508,25,2025,8
811,811#811@r0c0,811,180,17,0.07289425632310668,C02A251692A1,806.4,219.2,4.41,80.9,93.5,,,25080127,105,8,11,A线,2508,25,2025,8
811,811#811@r0c0,811,180,18,0.02691953067090919,C02A251683A2,297.8,198.4,5.0,73.0,90.5,,,25080118,105,8,11,A线,2508,25,2025,8
811,811#811@r0c0,811,180,19,0.034368050910274256,C02A250852C2,380.2,205.0,5.41,81.4,94.2,,,25040343,105,8,11,A线,2504,25,2025,4
811,811#811@r0c0,811,180,20,0.04499846329072731,C02A251062D1,497.8,221.2,5.24,84.1,95.4,,,25050179,105,8,11,A线,2505,25,2025,5
811,811#811@r0c0,811,180,21,0.03172852674778081,C02A251082A1,351.0,225.1,4.82,87.5,97.9,,,25050204,105,8,11,A线,2505,25,2025,5
812,812#812@r0c0,812,240,1,0.2406802459646426,C02A241931D2,501.0,254.8,4.91,89.6,97.3,,,24120593,106,8,12,A线,2412,24,2024,12
812,812#812@r0c0,812,240,2,0.19667563412759415,C02A241941D3,409.4,257.6,4.86,90.0,97.2,,,24120625,106,8,12,A线,2412,24,2024,12
812,812#812@r0c0,812,240,3,,C02A241941D2,0.0,259.7,4.97,90.2,97.9,,,24120624,106,8,12,A线,2412,24,2024,12
812,812#812@r0c0,812,240,4,0.138162951575711,C02A250061D2,287.6,254.5,4.94,91.6,98.7,,,25010154,106,8,12,A线,2501,25,2025,1
812,812#812@r0c0,812,240,5,0.2513451191391238,C02A250121D3,523.2,250.2,4.89,92.0,98.9,,,25010320,106,8,12,A线,2501,25,2025,1
812,812#812@r0c0,812,240,6,0.17313604919292852,C02A250181D1,360.4,267.2,5.11,91.4,98.2,,,25010486,106,8,12,A线,2501,25,2025,1
813,813#813@r0c0,813,240,1,0.06761950516454479,C02B251312A1,675.6,260.8,5.16,89.1,97.6,,,25060296,107,8,13,B线,2506,25,2025,6
813,813#813@r0c0,813,240,2,0.06551765553687244,C02B251311D2,654.6,265.6,5.24,89.9,98.0,,,25060295,107,8,13,B线,2506,25,2025,6
813,813#813@r0c0,813,240,3,0.07973016254303787,C02B251353A2,796.6,186.4,4.49,68.5,88.3,,,25070002,107,8,13,B线,2507,25,2025,7
813,813#813@r0c0,813,240,4,0.04447914164464729,C02B241261B1,444.4,298.7,5.13,91.4,96.8,,,24090041,107,8,13,B线,2409,24,2024,9
813,813#813@r0c0,813,240,5,0.023280486828408997,C02B251351A1,232.6,261.9,4.63,89.9,97.7,,,25060339,107,8,13,B线,2506,25,2025,6
813,813#813@r0c0,813,240,6,0.0824525582512611,C02B251351B1,823.8,263.4,4.66,89.8,97.5,,,25060340,107,8,13,B线,2506,25,2025,6
813,813#813@r0c0,813,240,7,0.07798862999439507,C02B251352B1,779.2,212.9,5.38,71.0,88.8,,,25060351,107,8,13,B线,2506,25,2025,6
813,813#813@r0c0,813,240,8,0.07382496597005364,C02B251351B2,737.6,264.7,4.63,89.4,97.2,,,25060341,107,8,13,B线,2506,25,2025,6
813,813#813@r0c0,813,240,9,0.04762190727840499,C02B241281B2,475.8,287.1,5.33,94.4,98.6,,,24090090,107,8,13,B线,2409,24,2024,9
813,813#813@r0c0,813,240,10,0.2201937705180559,20250717,2200.0,246.4,4.84,90.8,98.2,,,,107,8,13,其他,,,,
